what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123766783
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123768190
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123768252
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123769001
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123769064
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123772162
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315123772232
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315123789611
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315123813682
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315123827037
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123855114
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123855994
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123856695
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123857845
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123857915
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123858302
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123858372
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123875244
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123918974
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123919684
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123920405
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123925142
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123925204
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123926327
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123926421
