what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122616342
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122617202
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122627522
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122631852
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122648623
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122652583
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122709253
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122727474
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122764713
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122770220
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122785898
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122786945
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122820680
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122826514
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315122867355
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122883269
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122927364
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122929033
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122939911
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122942786
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122946555
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315122949042
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123039542
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123041507
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315123066746
