what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315059694325
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1315059694356
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315059719356
activated,view,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.BeansList,1315059719408
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315059761657
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315059791538
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315059793282
activated,view,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.BeansList,1315059841068
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315059844694
activated,view,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.BeansList,1315059890230
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315059943114
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315059948596
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315059979522
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315059986200
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315059992515
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060003731
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060003821
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315060004871
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060012199
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060047366
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060071602
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315060074570
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060076820
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060083405
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060084611
