what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315063970607
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1315064046079
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315064047886
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315064049159
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315064049298
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315064049443
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315064049574
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315064049714
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315064049866
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315064050026
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315064050192
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1315064050603
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315064056132
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315064057908
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315064058609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315064059714
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315064061147
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315064061256
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315064061786
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315064061956
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315064076473
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1315064145375
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315064147612
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1315064151662
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315064153805
