what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228573839
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228573914
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228574913
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228575301
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228631717
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1316228672281
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1316228672667
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1316228678362
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228681212
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228682169
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316228682866
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228828733
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228830725
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.print,1316228830760
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316228832477
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316228842934
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316228857781
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228858058
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228859132
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228861888
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228863532
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228863624
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228863993
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228864267
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316228870327
