what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050429576
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050430846
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050480231
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050481210
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050482457
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050484412
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050484451
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050485176
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050485230
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050490104
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315050498482
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050501850
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050503065
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315050505585
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050517195
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050517345
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050519079
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050520446
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050523625
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050524597
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050525293
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050527033
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050527079
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050528016
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050528067
