what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229164274
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229165472
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229165585
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229166401
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229166687
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229175398
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316229265729
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229268240
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229271589
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229271687
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229272729
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229273079
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229311925
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1316229351221
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229352535
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229432093
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229433368
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229444287
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1316229444364
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229451870
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316229458183
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316229462058
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316229478483
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1316229552521
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316229555720
