what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061272793
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061273551
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061273707
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061289782
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061295343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061296093
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061296759
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061298042
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061298123
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061298849
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061299279
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061305145
executed,command,,,AUTOGEN:::org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditorPart.BreakpointRulerActions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction,1315061327175
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061329771
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061329959
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1315061334238
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061341885
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061343156
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061343847
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061344950
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061345012
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061346244
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061346307
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315061356766
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315061392938
