what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052608461
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052608535
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052609577
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052609636
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052618648
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315052638112
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315052643323
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315052647860
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315052656500
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315052658865
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052661921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052663453
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052663520
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052664535
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052664604
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052671132
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052677555
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052678550
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052679864
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052681800
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052681950
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052683066
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052683279
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315052689989
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315052695806
