what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060201049
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060205896
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060210712
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315060218855
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060223274
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060241187
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060295524
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060299169
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060302402
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060305639
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060310447
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315060314613
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060319923
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315060337758
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060338954
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060339038
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060346889
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315060359534
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060362641
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060382187
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060384471
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060389121
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060389444
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315060411553
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060412868
