what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315050626993
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050650363
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050650514
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315050658288
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050664842
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050666022
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315050667627
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050670721
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050672387
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050672441
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050673208
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050673255
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315050683557
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315051362515
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315051375668
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315051387694
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315051389938
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315051392060
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315051410893
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315051432606
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315051445511
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315051448936
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315051449875
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315051451750
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315051455404
