what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193833372
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316193834199
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1316193835899
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193836430
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193837132
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316193837725
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1316193843715
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1316193843809
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316193845556
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.ClassFileEditor,1316193845556
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1316193897426
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1316193909251
started,bundle,org.eclipse.emf.codegen,2.4.0.v200902171115,org.eclipse.emf.codegen,1316193913369
started,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1316193916255
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1316193916395
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193952556
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193953524
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193954428
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193955895
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193955959
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193956396
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193956599
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316193966021
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316194014835
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194025505
