what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121460227
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121461919
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121461997
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121463011
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121463104
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121496531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121497802
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121497862
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121498222
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121500928
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121504212
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121506209
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121506262
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121506995
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121507037
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121508783
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121508822
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121509530
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121509594
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121546724
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315121546814
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121595919
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315121688760
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315121689946
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315121706227
