what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316225014801
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225037405
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225037468
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316225055798
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225057654
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225058809
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225060011
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225061243
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225061330
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225061783
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225061985
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225090688
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1316225090782
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225091811
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225116258
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316225117553
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1316225158020
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1316225182200
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316225195460
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316225203370
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316225222450
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225224729
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225226257
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225226336
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316225226898
