what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056355300
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315056362921
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056380562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056403182
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315056404187
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056404342
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056405685
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315056412586
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315056415368
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056416432
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056431462
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315056442858
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315056447013
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056447077
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056448687
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1315056489813
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1315056507367
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1315056519541
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315056519823
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315056521061
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315056522951
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315056525191
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056527101
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056528862
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315056528926
