what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194643736
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316194643783
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1316194688525
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1316194715559
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316194718726
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1316194726136
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1316194728367
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316194742594
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194744592
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194744857
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194765826
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194767074
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194768026
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194769774
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194769790
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194770383
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194770601
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194791583
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194791630
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194792675
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194792957
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1316194793160
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1316194793160
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1316194793160
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1316194793160
