what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1315060091460
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060091595
closed,view,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui.views.tasks,1315060091635
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1315060093903
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060093981
closed,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.ContentOutline,1315060094044
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1315060096384
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1315060097354
started,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1315060099492
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1315060100054
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060117148
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060120401
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315060132479
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060136851
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060137513
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060149657
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315060154485
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060155445
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060159022
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060159552
activated,view,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef.ui.palette_view,1315060163181
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315060164725
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060167820
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060184559
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315060188543
