what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194026987
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194027019
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194027752
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194027955
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194032058
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194090200
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.findReplace,1316194090278
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194098678
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194100566
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194106572
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1316194125198
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316194126088
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316194126462
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316194126649
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1316194126821
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1316194129348
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1316194132250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194139925
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194162333
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194163831
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194165329
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194165439
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194165766
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194165969
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1316194172006
