what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054721618
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054722490
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054723272
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054723439
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054724081
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054724143
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054736015
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315054742054
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054745392
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054749835
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315054750623
activated,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1315054755139
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054757852
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054759101
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054767878
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054769160
activated,editor,org.eclipse.ve.java.core,1.4.0.v20090826-1446,org.eclipse.ve.internal.java.codegen.editorpart.JavaVisualEditor,1315054772561
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054774239
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054774970
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054776083
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054777383
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054777470
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054778169
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054778264
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1315054786770
